"All property types","All bedrooms","Roscommon",619.26,560.56,511.81,490.64,469.50,455.88,465.22,471.31,489.29,528.25,573.99,615.31
"All property types","All bedrooms","Athlone, Roscommon",738.32,675.52,622.26,597.90,569.33,570.50,594.36,612.14,646.78,703.40,773.18,838.56
"All property types","All bedrooms","Ballaghaderreen, Roscommon",541.06,518.18,480.20,441.87,401.56,375.38,356.51,352.86,355.80,381.47,409.86,443.04
"All property types","All bedrooms","Boyle, Roscommon",551.22,501.06,454.79,434.33,432.64,419.66,414.39,422.32,445.01,475.41,512.11,556.95
"All property types","All bedrooms","Castlerea, Roscommon",586.28,513.92,455.55,429.14,401.49,389.19,393.43,399.99,411.72,440.57,484.45,515.52
"All property types","All bedrooms","Roscommon Town",727.80,656.45,594.69,535.85,515.50,507.44,514.83,527.99,537.07,570.18,636.06,680.85
"All property types","All bedrooms","Strokestown, Roscommon",0.00,482.40,438.87,447.69,413.48,392.88,448.47,445.50,419.88,508.55,522.62,528.02
"All property types","All bedrooms","Sligo",640.06,597.95,594.29,570.42,573.30,626.35,674.87,794.53,642.07,659.06,671.13,762.33
"All property types","All bedrooms","Sligo Town",0.00,593.61,570.15,568.29,557.18,562.09,594.71,616.66,625.14,649.08,682.53,743.30
"All property types","All bedrooms","Ballinode, Sligo",860.36,876.67,932.01,928.20,900.80,923.08,948.74,981.76,936.58,922.04,1020.20,1859.59
"All property types","All bedrooms","Ballisodare, Sligo",650.54,587.58,557.60,553.48,539.39,532.65,523.48,519.49,550.07,602.87,634.66,688.94
"All property types","All bedrooms","Ballymote, Sligo",479.19,460.28,443.44,426.32,413.99,444.89,497.90,476.38,486.58,505.78,575.08,616.33
"All property types","All bedrooms","Ballytivnan, Sligo",707.16,712.66,771.54,711.44,739.57,668.72,1003.33,2257.25,775.18,976.53,0.00,0.00
"All property types","All bedrooms","Collooney, Sligo",643.79,583.11,536.79,511.34,512.44,530.26,529.01,525.90,551.53,603.73,629.54,668.30
"All property types","All bedrooms","Lough Gill, Sligo",286.95,308.33,584.08,308.33,272.92,0.00,510.82,2031.25,987.39,0.00,0.00,0.00
"All property types","All bedrooms","Strandhill, Sligo",769.55,717.06,697.47,670.92,702.78,738.09,709.62,719.67,761.77,816.41,806.32,826.41
"All property types","All bedrooms","Tubbercurry, Sligo",493.66,462.50,428.56,401.88,387.40,395.12,398.02,408.11,434.19,474.62,520.51,580.34
"All property types","All bedrooms","Tipperary",672.92,635.18,589.05,567.08,550.08,537.20,541.54,551.72,566.27,594.45,627.76,662.59
"All property types","All bedrooms","Tipperary Town",635.29,558.35,529.27,515.75,503.66,477.23,489.73,495.02,500.09,524.30,562.01,595.88
"All property types","All bedrooms","Ballina, Tipperary",739.93,740.02,693.70,637.40,622.50,633.45,636.68,676.50,720.27,754.74,802.73,886.83
"All property types","All bedrooms","Cahir, Tipperary",668.48,624.86,581.09,572.72,534.54,537.52,533.16,525.15,524.61,551.18,601.39,618.45
"All property types","All bedrooms","Carrick-On-Suir, Tipperary",710.49,629.17,550.97,544.26,530.10,504.02,545.03,573.68,535.14,566.39,595.35,642.31
"All property types","All bedrooms","Cashel, Tipperary",708.99,621.66,558.59,544.43,539.90,516.45,509.51,526.21,555.21,590.79,625.46,647.68
"All property types","All bedrooms","Clonmel, Tipperary",710.54,682.32,644.78,628.58,613.40,585.06,592.96,609.65,626.75,660.82,682.71,721.52
"All property types","All bedrooms","Fethard, Tipperary",675.67,613.23,582.03,545.11,499.66,568.57,575.91,539.05,573.80,591.90,613.91,651.07
"All property types","All bedrooms","Nenagh, Tipperary",679.18,636.19,571.14,534.99,513.26,507.60,513.30,529.53,547.90,576.53,628.38,672.88
"All property types","All bedrooms","Roscrea, Tipperary",611.00,596.02,559.82,534.24,526.33,531.30,533.00,540.39,552.36,573.60,583.83,604.85
"All property types","All bedrooms","Templemore, Tipperary",582.21,597.04,531.38,501.02,505.10,477.76,457.91,478.68,514.13,527.61,559.51,585.11
"All property types","All bedrooms","Thurles, Tipperary",602.77,594.01,560.92,546.47,533.20,516.46,515.14,527.68,551.76,570.91,600.66,628.97
"All property types","All bedrooms","Waterford",687.51,646.36,597.76,587.60,575.24,561.49,561.35,577.83,615.92,667.66,724.79,774.76
"All property types","All bedrooms","Waterford City",693.11,653.30,596.89,596.22,580.38,567.77,566.12,584.75,627.79,684.20,748.09,804.39
"All property types","All bedrooms","Ballytruckle, Waterford",483.44,411.64,391.32,521.03,526.81,515.77,522.18,541.45,593.28,667.28,702.56,0.00
"All property types","All bedrooms","Canada Street, Waterford",0.00,0.00,0.00,558.15,0.00,0.00,0.00,562.94,620.98,685.35,761.22,838.73
"All property types","All bedrooms","Castle Place, Waterford",0.00,0.00,550.38,640.97,513.27,549.00,534.54,595.59,603.28,0.00,0.00,944.77
"All property types","All bedrooms","Cork Road, Waterford",573.40,554.74,517.33,651.45,714.81,679.61,661.03,662.67,704.94,732.69,798.83,936.40
"All property types","All bedrooms","Dungarvan, Waterford",706.04,650.10,593.38,574.66,557.47,540.41,547.47,554.86,582.14,636.66,688.09,734.82
"All property types","All bedrooms","Dunmore East, Waterford",763.89,714.84,650.63,615.09,636.22,586.76,565.05,591.93,644.03,707.41,756.69,817.99
"All property types","All bedrooms","Dunmore Road, Waterford",826.21,788.85,722.39,689.76,685.11,677.39,674.25,706.07,764.28,828.26,888.14,935.55
"All property types","All bedrooms","Ferrybank, Waterford",788.08,720.29,666.23,629.03,604.21,589.87,588.77,608.24,658.92,726.48,777.69,833.60
"All property types","All bedrooms","Inner Ring Road, Waterford",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,614.12
"All property types","All bedrooms","Johns Hill, Waterford",688.67,641.82,576.84,549.28,521.22,553.63,545.84,567.79,606.30,700.39,763.21,780.71
"All property types","All bedrooms","Lismore, Waterford",675.79,633.94,615.55,574.10,516.00,527.35,524.31,559.85,607.29,621.23,677.44,803.28
"All property types","All bedrooms","Mary Street, Waterford",657.07,611.27,540.60,527.76,539.68,492.47,492.53,508.76,587.86,654.58,675.00,730.15
"All property types","All bedrooms","Penrose Lane, Waterford",664.71,594.48,522.85,500.20,468.40,460.33,483.10,507.43,558.65,655.81,708.96,759.75
"All property types","All bedrooms","Poleberry, Waterford",521.25,476.74,522.49,520.85,504.59,490.29,453.67,537.39,422.21,497.03,647.97,682.03
"All property types","All bedrooms","Portlaw, Waterford",644.24,599.16,541.44,530.76,523.40,492.96,499.52,504.17,536.05,591.52,612.65,658.06
"All property types","All bedrooms","Railway Square, Waterford",0.00,0.00,0.00,0.00,543.52,547.60,597.81,0.00,727.34,0.00,0.00,0.00
"All property types","All bedrooms","Scotch Quay, Waterford",0.00,574.24,485.94,513.01,501.85,468.00,485.78,515.62,534.03,619.56,690.80,0.00
"All property types","All bedrooms","Templars Hall, Waterford",856.67,723.16,735.33,765.40,812.48,850.99,856.97,853.51,906.75,892.55,999.22,1149.68
"All property types","All bedrooms","Tramore, Waterford",714.92,662.89,604.45,564.11,558.30,562.77,561.87,575.52,600.59,635.37,687.64,743.53
"All property types","All bedrooms","Westmeath",673.19,626.44,582.85,564.56,541.08,542.95,549.90,619.57,627.40,670.56,727.64,786.34
"All property types","All bedrooms","Athlone, Westmeath",697.37,661.86,628.67,617.79,583.93,589.28,592.03,723.74,670.39,700.93,764.81,826.54
"All property types","All bedrooms","Castlepollard, Westmeath",572.66,519.26,489.25,459.67,453.50,461.40,462.31,478.33,539.64,599.01,621.68,640.74
"All property types","All bedrooms","Kilbeggan, Westmeath",706.21,627.43,542.83,524.34,503.38,469.02,475.94,505.56,559.46,621.91,673.75,722.74
"All property types","All bedrooms","Kinnegad, Westmeath",675.58,609.24,545.78,523.63,521.67,531.34,558.06,621.42,680.63,712.59,766.89,827.56
"All property types","All bedrooms","Moate, Westmeath",657.13,614.36,549.01,517.47,500.07,484.15,499.79,527.33,563.90,619.30,690.63,737.37
"All property types","All bedrooms","Mullingar, Westmeath",645.41,597.76,551.18,530.26,518.05,515.65,527.70,555.22,603.52,654.57,706.96,773.25
"All property types","All bedrooms","Wexford",703.56,662.17,615.84,589.66,566.37,559.07,562.20,576.36,610.50,647.81,692.29,733.23
"All property types","All bedrooms","Bunclody, Wexford",694.91,659.77,615.85,578.74,538.54,541.07,529.55,523.54,557.37,576.24,585.07,653.18
"All property types","All bedrooms","Clonard, Wexford",755.31,711.80,667.13,645.91,625.84,645.21,639.10,644.17,694.37,714.14,736.66,772.42
"All property types","All bedrooms","Enniscorthy, Wexford",674.83,629.38,580.08,558.21,538.50,523.38,525.31,532.64,557.07,583.04,617.97,655.10
"All property types","All bedrooms","Ferns, Wexford",686.27,640.15,599.43,603.43,571.71,549.60,564.54,568.94,563.27,616.13,684.52,748.97
"All property types","All bedrooms","Ford, Wexford",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"All property types","All bedrooms","Gorey, Wexford",730.52,688.90,633.72,611.18,591.27,587.03,590.53,627.35,673.87,725.71,793.49,839.91
"All property types","All bedrooms","Mulgannon, Wexford",765.88,721.32,661.74,625.79,618.38,621.10,627.70,629.54,645.19,707.17,750.90,769.99
"All property types","All bedrooms","New Ross, Wexford",657.97,625.14,579.99,548.40,524.45,514.65,513.08,520.26,550.73,579.95,607.59,633.02
"All property types","All bedrooms","Rosslare, Wexford",718.04,683.99,641.54,603.44,576.15,571.79,574.80,573.75,613.59,663.73,722.54,753.27
"All property types","All bedrooms","Wicklow",1090.99,1006.32,903.13,852.25,834.95,841.45,886.82,943.22,1021.69,1101.05,1160.62,1198.54
"All property types","All bedrooms","Wicklow Town",974.37,919.37,855.33,792.73,761.05,756.78,806.73,856.24,919.41,993.81,1042.22,1069.69
"All property types","All bedrooms","Arklow, Wicklow",819.31,774.30,711.37,680.35,646.30,628.79,646.54,675.04,730.70,798.37,877.58,958.82
"All property types","All bedrooms","Baltinglass, Wicklow",806.91,748.84,650.81,629.69,635.14,609.19,625.94,684.02,745.33,756.98,810.25,897.64
"All property types","All bedrooms","Blessington, Wicklow",1055.13,959.37,849.92,797.91,800.03,838.67,898.69,950.04,1035.19,1120.68,1185.49,1261.05
"All property types","All bedrooms","Bray, Wicklow",1206.48,1100.96,983.92,925.64,915.59,934.66,994.76,1072.22,1131.94,1196.12,1251.76,1281.35
"All property types","All bedrooms","Delgany, Wicklow",1273.60,1167.36,1025.45,999.04,1007.17,1014.76,1105.94,1212.76,1304.88,1386.61,1478.98,1518.21
"All property types","All bedrooms","Greystones, Wicklow",1304.72,1185.02,1046.90,988.93,994.72,1029.25,1121.70,1194.88,1299.12,1407.27,1512.41,1542.75
"All property types","All bedrooms","Kilcoole, Wicklow",1309.90,1177.69,1036.88,977.23,960.74,961.62,996.67,1079.30,1122.27,1219.06,1315.75,1349.57
"All property types","All bedrooms","Newtownmountkennedy, Wicklow",0.00,0.00,0.00,994.36,956.75,946.71,953.37,1013.33,1139.21,1304.33,1377.26,1319.61
"All property types","All bedrooms","Rathnew, Wicklow",0.00,898.90,838.25,808.78,815.16,803.47,809.57,874.16,984.45,992.21,1005.70,1080.61
